ccode,country.name,year,value
32,Argentina,1997,8614.7296
51,Armenia,1997,3867.8555
36,Australia,1997,19612.0918
40,Austria,1997,18918.1624
31,Azerbaijan,1997,1897.1629
48,Bahrain,1997,4632.8961
50,Bangladesh,1997,771.1913
112,Belarus,1997,5404.9831
56,Belgium,1997,19138.6597
204,Benin,1997,1221.7665
68,Bolivia,1997,2513.4871
70,Bosnia and Herzegovina,1997,2825.1253
72,Botswana,1997,3589.4549
76,Brazil,1997,5411.3277
100,Bulgaria,1997,4628.0092
854,Burkina Faso,1997,915.2095
108,Burundi,1997,517.6041
116,Cambodia,1997,1092.9035
120,Cameroon,1997,1011.5814
124,Canada,1997,19961.8229
132,Cape Verde,1997,1475.6593
140,Central African Republic,1997,558.5849
148,Chad,1997,441.2182
152,Chile,1997,9906.1582
156,China,1997,3013.3504
170,Colombia,1997,5606.6952
174,Comoros,1997,624.8556
178,Congo,1997,2039.6301
180,"Congo, DRC",1997,265.5948
188,Costa Rica,1997,5502.3884
384,Cote d'Ivoire,1997,1419.0727
191,Croatia,1997,6965.9252
192,Cuba,1997,2151.6618
203,Czech Republic,1997,8792.6405
208,Denmark,1997,21387.5382
262,Djibouti,1997,1103.1136
214,Dominican Republic,1997,3252.0179
218,Ecuador,1997,4115.1065
818,Egypt,1997,2890.2883
222,El Salvador,1997,2620
226,Equatorial Guinea,1997,4177.1428
233,Estonia,1997,10535.9465
246,Finland,1997,17472.3035
250,France,1997,18690.4443
266,Gabon,1997,5002.0409
268,Georgia,1997,2940.2271
276,Germany,1997,17708.5252
288,Ghana,1997,1248.4474
300,Greece,1997,10902.4001
320,Guatemala,1997,3666.9871
324,Guinea,1997,566.4186
624,Guinea-Bissau,1997,857.5403
332,Haiti,1997,760
340,Honduras,1997,1953
348,Hungary,1997,6000.9463
356,India,1997,1674.9892
364,Iran,1997,4059.2348
368,Iraq,1997,962.4928
372,Ireland,1997,16857.898
376,Israel,1997,15606.6511
380,Italy,1997,17675.6549
388,Jamaica,1997,3762.9178
392,Japan,1997,20617.4376
400,Jordan,1997,4032.9215
398,Kazakhstan,1997,4891.084
404,Kenya,1997,1021.7879
414,Kuwait,1997,9773.7479
417,Kyrgyzstan,1997,2028.8305
418,Laos,1997,1105.3989
428,Latvia,1997,6572.9997
422,Lebanon,1997,3415.5523
426,Lesotho,1997,1485.0428
430,Liberia,1997,1160.6941
434,Libya,1997,2466.7677
440,Lithuania,1997,5813.2803
807,Macedonia,1997,4481.1592
450,Madagascar,1997,667.5626
454,Malawi,1997,628.605
458,Malaysia,1997,7955.1515
466,Mali,1997,839.2733
478,Mauritania,1997,1033.5937
480,Mauritius,1997,9552.8367
484,Mexico,1997,6526.2694
496,Mongolia,1997,1073.5568
499,Montenegro,1997,4534.0722
504,Morocco,1997,2648.3864
508,Mozambique,1997,1307.6751
104,Myanmar,1997,1046.119
516,Namibia,1997,3542.7502
524,Nepal,1997,953.0778
528,Netherlands,1997,19972.6612
554,New Zealand,1997,15407.1072
558,Nicaragua,1997,1375
562,Niger,1997,439.1941
566,Nigeria,1997,1031.4427
408,North Korea,1997,1175.9882
578,Norway,1997,23649.0205
512,Oman,1997,7471.1188
586,Pakistan,1997,1830.9712
591,Panama,1997,5433
600,Paraguay,1997,3271
604,Peru,1997,3782.6621
608,Philippines,1997,2330.8751
616,Poland,1997,6388.4035
620,Portugal,1997,12460.1503
634,Qatar,1997,8904.4299
642,Romania,1997,3141.0899
643,Russia,1997,4706.8041
646,Rwanda,1997,652.7301
678,Sao Tome and Principe,1997,1243.1233
682,Saudi Arabia,1997,8903.0218
686,Senegal,1997,1219
688,Serbia,1997,5037.7352
690,Seychelles,1997,6779.661
694,Sierra Leone,1997,454.3235
702,Singapore,1997,20231.1155
703,Slovakia,1997,7761.6371
705,Slovenia,1997,12008.3912
706,Somalia,1997,895.2638
710,South Africa,1997,3802.7381
410,South Korea,1997,13500.5339
724,Spain,1997,13912.0581
144,Sri Lanka,1997,3204.9646
748,Swaziland,1997,2535.8326
752,Sweden,1997,18374.9935
756,Switzerland,1997,21071.9897
760,Syria,1997,7133.5118
762,Tajikistan,1997,824.5849
834,Tanzania,1997,530.6893
764,Thailand,1997,6558.7453
270,The Gambia,1997,851.2932
768,Togo,1997,677.6382
780,Trinidad and Tobago,1997,10351.5873
788,Tunisia,1997,4066.464
792,Turkey,1997,6420.7223
795,Turkmenistan,1997,1894.5282
800,Uganda,1997,717.4581
804,Ukraine,1997,2573.7926
784,United Arab Emirates,1997,12787.8878
826,United Kingdom,1997,19115.0725
840,United States,1997,26074.2394
858,Uruguay,1997,8434.4317
860,Uzbekistan,1997,3179.8284
862,Venezuela,1997,9034.6265
704,Vietnam,1997,1588.3859
894,Zambia,1997,630.4408
716,Zimbabwe,1997,1417.1512
4,Afghanistan,1998,556
8,Albania,1998,2405.3446
12,Algeria,1998,2781.5246
24,Angola,1998,731.0057
32,Argentina,1998,8899.8882
51,Armenia,1998,4165.1772
36,Australia,1998,20377.9498
40,Austria,1998,19613.0762
31,Azerbaijan,1998,2065.0092
48,Bahrain,1998,4744.566
50,Bangladesh,1998,797.7967
112,Belarus,1998,5882.7769
56,Belgium,1998,19474.911
204,Benin,1998,1237.4406
68,Bolivia,1998,2584.8936
70,Bosnia and Herzegovina,1998,3163.3394
72,Botswana,1998,3704.4726
76,Brazil,1998,5333.895
100,Bulgaria,1998,4870.3952
854,Burkina Faso,1998,952.2695
108,Burundi,1998,529.4331
116,Cambodia,1998,1125.7117
120,Cameroon,1998,1037.4123
124,Canada,1998,20612.3873
132,Cape Verde,1998,1565.0488
140,Central African Republic,1998,567.5291
148,Chad,1998,461.4058
152,Chile,1998,10088.4283
156,China,1998,2993.1937
170,Colombia,1998,5562.8357
174,Comoros,1998,611.6433
178,Congo,1998,2058.3369
180,"Congo, DRC",1998,255.3766
188,Costa Rica,1998,5822.4702
384,Cote d'Ivoire,1998,1449.0738
191,Croatia,1998,7252.6564
192,Cuba,1998,2170.2882
203,Czech Republic,1998,8780.2117
208,Denmark,1998,21770.865
262,Djibouti,1998,1091.8944
214,Dominican Republic,1998,3419.4933
218,Ecuador,1998,4096.7344
818,Egypt,1998,3041.5716
222,El Salvador,1998,2668
226,Equatorial Guinea,1998,4951.9459
233,Estonia,1998,11352.8912
246,Finland,1998,18306.5254
250,France,1998,19233.2859
266,Gabon,1998,5042.47
268,Georgia,1998,3053.1773
276,Germany,1998,18028.8807
288,Ghana,1998,1288.2119
300,Greece,1998,11250.1628
320,Guatemala,1998,3773.8918
324,Guinea,1998,584.9538
624,Guinea-Bissau,1998,601.9014
332,Haiti,1998,762
340,Honduras,1998,1958
348,Hungary,1998,6263.2397
356,India,1998,1755.0521
364,Iran,1998,4113.6833
368,Iraq,1998,1074.6145
372,Ireland,1998,17944.8526
376,Israel,1998,15833.4369
380,Italy,1998,17908.5396
388,Jamaica,1998,3674.3096
392,Japan,1998,20154.494
400,Jordan,1998,4061.7857
398,Kazakhstan,1998,4862.2418
404,Kenya,1998,1031.4166
414,Kuwait,1998,9815.457
417,Kyrgyzstan,1998,2043.3967
418,Laos,1998,1110.3657
428,Latvia,1998,6995.8768
422,Lebanon,1998,3468.6321
426,Lesotho,1998,1419.2133
430,Liberia,1998,1050.5472
434,Libya,1998,2321.8134
440,Lithuania,1998,6262.2276
807,Macedonia,1998,4610.5815
450,Madagascar,1998,673.1115
454,Malawi,1998,617.2512
458,Malaysia,1998,7178.5281
466,Mali,1998,854.521
478,Mauritania,1998,1045.4475
480,Mauritius,1998,10018.4464
484,Mexico,1998,6753.8573
496,Mongolia,1998,1092.7679
499,Montenegro,1998,4667.7848
504,Morocco,1998,2810.7551
508,Mozambique,1998,1427.7067
104,Myanmar,1998,1090.0837
516,Namibia,1998,3581.4478
524,Nepal,1998,946.6131
528,Netherlands,1998,20630.8874
554,New Zealand,1998,15477.0803
558,Nicaragua,1998,1398
562,Niger,1998,479.291
566,Nigeria,1998,1034.1247
408,North Korea,1998,1185.1053
578,Norway,1998,24135.2804
512,Oman,1998,7478.9934
586,Pakistan,1998,1849.955
591,Panama,1998,5543
600,Paraguay,1998,3172
604,Peru,1998,3699.8355
608,Philippines,1998,2267.248
616,Poland,1998,6704.2569
620,Portugal,1998,13012.7445
634,Qatar,1998,9194.7007
642,Romania,1998,2998.6065
643,Russia,1998,4461.8102
646,Rwanda,1998,677.1778
678,Sao Tome and Principe,1998,1231.8059
682,Saudi Arabia,1998,8925.3966
686,Senegal,1998,1258.4365
688,Serbia,1998,5072.9994
690,Seychelles,1998,7100.8371
694,Sierra Leone,1998,441.4891
702,Singapore,1998,19286.9628
703,Slovakia,1998,8089.2539
705,Slovenia,1998,12494.6188
706,Somalia,1998,867.742
710,South Africa,1998,3769.523
410,South Korea,1998,12634.337
724,Spain,1998,14483.274
144,Sri Lanka,1998,3320.6686
748,Swaziland,1998,2564.3647
752,Sweden,1998,19136.7701
756,Switzerland,1998,21603.4905
760,Syria,1998,7334.6258
762,Tajikistan,1998,851.1727
834,Tanzania,1998,534.755
764,Thailand,1998,5994.0731
270,The Gambia,1998,851.1736
768,Togo,1998,643.5788
780,Trinidad and Tobago,1998,10865.6598
788,Tunisia,1998,4217.4091
792,Turkey,1998,6509.6118
795,Turkmenistan,1998,1999.6621
800,Uganda,1998,722.2842
804,Ukraine,1998,2545.5037
784,United Arab Emirates,1998,12212.3581
826,United Kingdom,1998,19724.0854
840,United States,1998,26893.4509
858,Uruguay,1998,8775.8326
860,Uzbekistan,1998,3263.4092
862,Venezuela,1998,8906.043
704,Vietnam,1998,1656.9761
894,Zambia,1998,601.7004
716,Zimbabwe,1998,1401.5992
4,Afghanistan,1999,571
8,Albania,1999,2751.8853
12,Algeria,1999,2829.0992
24,Angola,1999,733.6682
32,Argentina,1999,8545.1579
51,Armenia,1999,4302.9216
36,Australia,1999,20970.8943
40,Austria,1999,20268.2193
31,Azerbaijan,1999,2196.4177
48,Bahrain,1999,4835.8831
50,Bangladesh,1999,822.344
112,Belarus,1999,6102.6361
56,Belgium,1999,20127.5765
204,Benin,1999,1254.4551
68,Bolivia,1999,2542.0207
70,Bosnia and Herzegovina,1999,3354.9703
72,Botswana,1999,3844.9295
76,Brazil,1999,5269.8671
100,Bulgaria,1999,5137.2328
854,Burkina Faso,1999,979.9284
108,Burundi,1999,508.9947
116,Cambodia,1999,1245.0785
120,Cameroon,1999,1057.7303
124,Canada,1999,21563.0407
132,Cape Verde,1999,1680.981
140,Central African Republic,1999,575.9155
148,Chad,1999,458.0513
152,Chile,1999,9883.608
156,China,1999,3162.2338
170,Colombia,1999,5269.3785
174,Comoros,1999,605.7788
178,Congo,1999,1934.5178
180,"Congo, DRC",1999,237.0678
188,Costa Rica,1999,6157.8946
384,Cote d'Ivoire,1999,1438.5388
191,Croatia,1999,7111.0784
192,Cuba,1999,2306.5231
203,Czech Republic,1999,8936.7838
208,Denmark,1999,22255.4374
262,Djibouti,1999,1106.6641
214,Dominican Republic,1999,3586.4525
218,Ecuador,1999,3809.3992
818,Egypt,1999,3158.4867
222,El Salvador,1999,2706
226,Equatorial Guinea,1999,6805.7411
233,Estonia,1999,11413.3735
246,Finland,1999,18981.0027
250,France,1999,19771.3922
266,Gabon,1999,4052.1994
268,Georgia,1999,3162.4052
276,Germany,1999,18380.0436
288,Ghana,1999,1323.2375
300,Greece,1999,11616.4311
320,Guatemala,1999,3848.8596
324,Guinea,1999,593.2991
624,Guinea-Bissau,1999,635.792
332,Haiti,1999,769
340,Honduras,1999,1871
348,Hungary,1999,6481.8136
356,India,1999,1835.2974
364,Iran,1999,4140.655
368,Iraq,1999,1132.4964
372,Ireland,1999,19479.4482
376,Israel,1999,15948.6535
380,Italy,1999,18140.5164
388,Jamaica,1999,3669.8753
392,Japan,1999,20070.3991
400,Jordan,1999,4107.8801
398,Kazakhstan,1999,5035.2612
404,Kenya,1999,1031.9848
414,Kuwait,1999,9356.8421
417,Kyrgyzstan,1999,2089.283
418,Laos,1999,1166.9264
428,Latvia,1999,7267.3479
422,Lebanon,1999,3392.6615
426,Lesotho,1999,1434.104
430,Liberia,1999,1009.3838
434,Libya,1999,2291.4183
440,Lithuania,1999,6199.631
807,Macedonia,1999,4790.0567
450,Madagascar,1999,684.0978
454,Malawi,1999,621.2045
458,Malaysia,1999,7424.5136
466,Mali,1999,877.5704
478,Mauritania,1999,1059.9493
480,Mauritius,1999,10437.0449
484,Mexico,1999,6915.7923
496,Mongolia,1999,1075.466
499,Montenegro,1999,4178.697
504,Morocco,1999,2786.8346
508,Mozambique,1999,1513.2465
104,Myanmar,1999,1192.0522
516,Namibia,1999,3629.7198
524,Nepal,1999,954.8875
528,Netherlands,1999,21456.9493
554,New Zealand,1999,16202.0237
558,Nicaragua,1999,1634
562,Niger,1999,468.3321
566,Nigeria,1999,1013.956
408,North Korea,1999,1199.4074
578,Norway,1999,24455.0565
512,Oman,1999,7253.1487
586,Pakistan,1999,1882.4722
591,Panama,1999,5618
600,Paraguay,1999,3103
604,Peru,1999,3679.9496
608,Philippines,1999,2286.891
616,Poland,1999,7008.1545
620,Portugal,1999,13465.665
634,Qatar,1999,9210.7749
642,Romania,1999,2971.429
643,Russia,1999,4759.8305
646,Rwanda,1999,713.8426
678,Sao Tome and Principe,1999,1226.0438
682,Saudi Arabia,1999,8647.8387
686,Senegal,1999,1307.1161
688,Serbia,1999,4504.8234
690,Seychelles,1999,6808.5542
694,Sierra Leone,1999,403.5308
702,Singapore,1999,19983.1327
703,Slovakia,1999,8084.0589
705,Slovenia,1999,13152.4561
706,Somalia,1999,857.7582
710,South Africa,1999,3809.5095
410,South Korea,1999,13889.5843
724,Spain,1999,15093.2486
144,Sri Lanka,1999,3421.4973
748,Swaziland,1999,2609.58
752,Sweden,1999,20012.53
756,Switzerland,1999,21828.1047
760,Syria,1999,6924.6932
762,Tajikistan,1999,864.3593
834,Tanzania,1999,537.7439
764,Thailand,1999,6212.3976
270,The Gambia,1999,875.7302
768,Togo,1999,643.7534
780,Trinidad and Tobago,1999,11631.8725
788,Tunisia,1999,4422.1884
792,Turkey,1999,6188.3014
795,Turkmenistan,1999,2296.0605
800,Uganda,1999,755.539
804,Ukraine,1999,2564.6271
784,United Arab Emirates,1999,12017.1429
826,United Kingdom,1999,20269.4815
840,United States,1999,27869.812
858,Uruguay,1999,8494.072
860,Uzbekistan,1999,3354.2387
862,Venezuela,1999,8237.7079
704,Vietnam,1999,1713.0973
894,Zambia,1999,598.3341
716,Zimbabwe,1999,1337.0462
4,Afghanistan,2000,565
8,Albania,2000,2962.2794
12,Algeria,2000,2849.066
24,Angola,2000,736.4003
32,Argentina,2000,8409.9699
51,Armenia,2000,4564.1861
36,Australia,2000,21377.8231
40,Austria,2000,20961.7226
31,Azerbaijan,2000,2418.7007
48,Bahrain,2000,4972.3512
50,Bangladesh,2000,856.2999
112,Belarus,2000,6475.2665
56,Belgium,2000,20809.3587
204,Benin,2000,1284.6119
68,Bolivia,2000,2551.8615
70,Bosnia and Herzegovina,2000,3452.2158
72,Botswana,2000,4084.1113
76,Brazil,2000,5417.9433
100,Bulgaria,2000,5483.3088
854,Burkina Faso,2000,977.1336
108,Burundi,2000,495.977
116,Cambodia,2000,1328.5737
120,Cameroon,2000,1076.17
124,Canada,2000,22487.7082
132,Cape Verde,2000,1775.6062
140,Central African Republic,2000,574.8353
148,Chad,2000,448.9671
152,Chile,2000,10198.9286
156,China,2000,3420.8657
170,Colombia,2000,5375.2054
174,Comoros,2000,580.686
178,Congo,2000,2004.2262
180,"Congo, DRC",2000,214.1648
188,Costa Rica,2000,6135.7216
384,Cote d'Ivoire,2000,1337.1917
191,Croatia,2000,7391.3743
192,Cuba,2000,2421.754
203,Czech Republic,2000,9320.1936
208,Denmark,2000,22966.1185
262,Djibouti,2000,1102.5435
214,Dominican Republic,2000,3725.0161
218,Ecuador,2000,3911.0811
818,Egypt,2000,3257.7695
222,El Salvador,2000,2714
226,Equatorial Guinea,2000,7676.766
233,Estonia,2000,12610.107
246,Finland,2000,19950.8919
250,France,2000,20391.8771
266,Gabon,2000,3844.135
268,Georgia,2000,3246.3551
276,Germany,2000,18943.5164
288,Ghana,2000,1351.8071
300,Greece,2000,12110.8455
320,Guatemala,2000,3922.4326
324,Guinea,2000,591.4678
624,Guinea-Bissau,2000,680.2939
332,Haiti,2000,761
340,Honduras,2000,1912
348,Hungary,2000,6771.7836
356,India,2000,1882.3768
364,Iran,2000,4301.1161
368,Iraq,2000,1221.391
372,Ireland,2000,21026.8196
376,Israel,2000,16985.0194
380,Italy,2000,18761.3716
388,Jamaica,2000,3657.4462
392,Japan,2000,20480.9513
400,Jordan,2000,4188.6242
398,Kazakhstan,2000,5536.5515
404,Kenya,2000,1013.3534
414,Kuwait,2000,9516.7734
417,Kyrgyzstan,2000,2178.5623
418,Laos,2000,1203.2232
428,Latvia,2000,7741.5389
422,Lebanon,2000,3402.66
426,Lesotho,2000,1468.9326
430,Liberia,2000,989.6563
434,Libya,2000,2312.993
440,Lithuania,2000,6972.5809
807,Macedonia,2000,4988.123
450,Madagascar,2000,694.1801
454,Malawi,2000,608.7994
458,Malaysia,2000,7873.52
466,Mali,2000,824.305
478,Mauritania,2000,1084.8238
480,Mauritius,2000,10593.3561
484,Mexico,2000,7274.9928
496,Mongolia,2000,1059.0305
499,Montenegro,2000,4298.8239
504,Morocco,2000,2793.85
508,Mozambique,2000,1503.0191
104,Myanmar,2000,1337.1267
516,Namibia,2000,3660.5293
524,Nepal,2000,994.4733
528,Netherlands,2000,22148.2008
554,New Zealand,2000,16518.1158
558,Nicaragua,2000,1520
562,Niger,2000,441.2269
566,Nigeria,2000,1041.3899
408,North Korea,2000,1190.3054
578,Norway,2000,25087.5991
512,Oman,2000,7414.7111
586,Pakistan,2000,1904.1066
591,Panama,2000,5655
600,Paraguay,2000,3011
604,Peru,2000,3736.8178
608,Philippines,2000,2335.6201
616,Poland,2000,7308.8392
620,Portugal,2000,13922.2174
634,Qatar,2000,9724.1191
642,Romania,2000,3046.9561
643,Russia,2000,5260.9595
646,Rwanda,2000,742.4311
678,Sao Tome and Principe,2000,1225.3983
682,Saudi Arabia,2000,8861.1583
686,Senegal,2000,1318.0954
688,Serbia,2000,4743.5791
690,Seychelles,2000,6367.0128
694,Sierra Leone,2000,409.2937
702,Singapore,2000,21263.3111
703,Slovakia,2000,8187.7296
705,Slovenia,2000,13667.2853
706,Somalia,2000,847.5813
710,South Africa,2000,3920.4245
410,South Korea,2000,14997.5354
724,Spain,2000,15723.5687
144,Sri Lanka,2000,3578.7893
748,Swaziland,2000,2630.3221
752,Sweden,2000,20871.2466
756,Switzerland,2000,22521.3812
760,Syria,2000,6906.2749
762,Tajikistan,2000,918.2573
834,Tanzania,2000,547.1725
764,Thailand,2000,6440.1491
270,The Gambia,2000,894.8127
768,Togo,2000,614.2215
780,Trinidad and Tobago,2000,12219.6486
788,Tunisia,2000,4563.5545
792,Turkey,2000,6501.9979
795,Turkmenistan,2000,2387.9309
800,Uganda,2000,771.3978
804,Ukraine,2000,2742.2894
784,United Arab Emirates,2000,12814.3044
826,United Kingdom,2000,21045.72
840,United States,2000,28701.9343
858,Uruguay,2000,8340.857
860,Uzbekistan,2000,3434.3883
862,Venezuela,2000,8409.0453
704,Vietnam,2000,1805.4273
894,Zambia,2000,601.6444
716,Zimbabwe,2000,1231.0036
4,Afghanistan,2001,507
8,Albania,2001,3228.5234
12,Algeria,2001,2884.6339
24,Angola,2001,741.103
32,Argentina,2001,7967.8063
51,Armenia,2001,5025.0926
36,Australia,2001,21662.0257
40,Austria,2001,21093.9227
31,Azerbaijan,2001,2636.6053
48,Bahrain,2001,5068.1169
50,Bangladesh,2001,885.8697
112,Belarus,2001,6804.2558
56,Belgium,2001,20920.2511
204,Benin,2001,1305.4529
68,Bolivia,2001,2541.3824
70,Bosnia and Herzegovina,2001,3548.7463
72,Botswana,2001,4210.5963
76,Brazil,2001,5412.2553
100,Bulgaria,2001,5770.0357
854,Burkina Faso,2001,1002.6355
108,Burundi,2001,492.342
116,Cambodia,2001,1408.8788
120,Cameroon,2001,1098.6983
124,Canada,2001,22686.6456
132,Cape Verde,2001,1864.5351
140,Central African Republic,2001,568.2567
148,Chad,2001,479.13
152,Chile,2001,10421.4873
156,China,2001,3758.9315
170,Colombia,2001,5409.4944
174,Comoros,2001,576.739
178,Congo,2001,1989.2061
180,"Congo, DRC",2001,203.4133
188,Costa Rica,2001,6086.3374
384,Cote d'Ivoire,2001,1304.5081
191,Croatia,2001,7827.549
192,Cuba,2001,2482.431
203,Czech Republic,2001,9616.1946
208,Denmark,2001,23048.4911
262,Djibouti,2001,1105.5832
214,Dominican Republic,2001,3728.7313
218,Ecuador,2001,4037.6147
818,Egypt,2001,3300.8661
222,El Salvador,2001,2709
226,Equatorial Guinea,2001,10477.9619
233,Estonia,2001,13498.8175
246,Finland,2001,20360.3916
250,France,2001,20648.0344
266,Gabon,2001,3819.8674
268,Georgia,2001,3424.5853
276,Germany,2001,19156.6899
288,Ghana,2001,1384.455
300,Greece,2001,12592.4338
320,Guatemala,2001,3942.992
324,Guinea,2001,610.1992
624,Guinea-Bissau,2001,666.6896
332,Haiti,2001,740
340,Honduras,2001,1912
348,Hungary,2001,7035.2984
356,India,2001,1956.7832
364,Iran,2001,4401.2063
368,Iraq,2001,1293.9403
372,Ireland,2001,21747.228
376,Israel,2001,16576.31
380,Italy,2001,19062.4399
388,Jamaica,2001,3671.713
392,Japan,2001,20499.908
400,Jordan,2001,4311.6693
398,Kazakhstan,2001,6264.1456
404,Kenya,2001,1033.6479
414,Kuwait,2001,9276.4001
417,Kyrgyzstan,2001,2276.1882
418,Laos,2001,1240.5361
428,Latvia,2001,8373.7549
422,Lebanon,2001,3506.8593
426,Lesotho,2001,1504.4907
430,Liberia,2001,982.8412
434,Libya,2001,2390.9481
440,Lithuania,2001,7457.349
807,Macedonia,2001,4747.1543
450,Madagascar,2001,714.9365
454,Malawi,2001,567.8145
458,Malaysia,2001,7718.8755
466,Mali,2001,895.1493
478,Mauritania,2001,1103.7532
480,Mauritius,2001,11232.3626
484,Mexico,2001,7177.7643
496,Mongolia,2001,1043.0879
499,Montenegro,2001,4330.2856
504,Morocco,2001,2966.3857
508,Mozambique,2001,1650.5945
104,Myanmar,2001,1468.9248
516,Namibia,2001,3660.2797
524,Nepal,2001,1025.7892
528,Netherlands,2001,22410.6651
554,New Zealand,2001,16933.8916
558,Nicaragua,2001,1532
562,Niger,2001,460.6442
566,Nigeria,2001,1097.747
408,North Korea,2001,1177.4979
578,Norway,2001,25457.663
512,Oman,2001,7654.293
586,Pakistan,2001,1887.4953
591,Panama,2001,5587
600,Paraguay,2001,2994
604,Peru,2001,3695.3814
608,Philippines,2001,2349.0375
616,Poland,2001,7398.9464
620,Portugal,2001,14127.2592
634,Qatar,2001,9852.9263
642,Romania,2001,3224.5634
643,Russia,2001,5555.9966
646,Rwanda,2001,774.5144
678,Sao Tome and Principe,2001,1235.4427
682,Saudi Arabia,2001,8711.7433
686,Senegal,2001,1343.4454
688,Serbia,2001,4982.4026
690,Seychelles,2001,6149.2023
694,Sierra Leone,2001,457.6307
702,Singapore,2001,20482.758
703,Slovakia,2001,8465.9906
705,Slovenia,2001,14009.7897
706,Somalia,2001,835.3474
710,South Africa,2001,3982.4075
410,South Korea,2001,15481.4189
724,Spain,2001,16118.6969
144,Sri Lanka,2001,3489.1232
748,Swaziland,2001,2646.8776
752,Sweden,2001,21096.0534
756,Switzerland,2001,22692.3569
760,Syria,2001,6984.925
762,Tajikistan,2001,988.4771
834,Tanzania,2001,563.074
764,Thailand,2001,6611.3453
270,The Gambia,2001,916.7084
768,Togo,2001,601.2572
780,Trinidad and Tobago,2001,12768.6149
788,Tunisia,2001,4734.231
792,Turkey,2001,6035.1355
795,Turkmenistan,2001,2458.7041
800,Uganda,2001,800.2232
804,Ukraine,2001,3026.2061
784,United Arab Emirates,2001,12403.8343
826,United Kingdom,2001,21567.354
840,United States,2001,28726.0943
858,Uruguay,2001,8030.0744
860,Uzbekistan,2001,3532.0102
862,Venezuela,2001,8566.4353
704,Vietnam,2001,1905.0887
894,Zambia,2001,612.6382
716,Zimbabwe,2001,1248.161
4,Afghanistan,2002,619
8,Albania,2002,3397.684
12,Algeria,2002,2977.4397
24,Angola,2002,825.4988
32,Argentina,2002,7038.0632
51,Armenia,2002,5807.8054
36,Australia,2002,22236.9353
40,Austria,2002,21407.4428
31,Azerbaijan,2002,2893.0678
48,Bahrain,2002,5013.0603
50,Bangladesh,2002,908.7515
112,Belarus,2002,7177.061
56,Belgium,2002,21162.9747
204,Benin,2002,1339.6585
68,Bolivia,2002,2551.1812
70,Bosnia and Herzegovina,2002,3703.9101
72,Botswana,2002,4338.6209
76,Brazil,2002,5481.2466
100,Bulgaria,2002,6098.7418
854,Burkina Faso,2002,1000.9186
108,Burundi,2002,498.9262
116,Cambodia,2002,1485.1756
120,Cameroon,2002,1115.2267
124,Canada,2002,23155.1366
132,Cape Verde,2002,1940.6323
140,Central African Republic,2002,557.0541
148,Chad,2002,510.5383
152,Chile,2002,10532.6541
156,China,2002,4197.1454
170,Colombia,2002,5476.3394
174,Comoros,2002,572.665
178,Congo,2002,2039.6821
180,"Congo, DRC",2002,204.257
188,Costa Rica,2002,6162.1404
384,Cote d'Ivoire,2002,1256.6367
191,Croatia,2002,8259.4335
192,Cuba,2002,2509.8634
203,Czech Republic,2002,9828.6312
208,Denmark,2002,23074.6071
262,Djibouti,2002,1110.823
214,Dominican Republic,2002,3879.9847
218,Ecuador,2002,4111.5014
818,Egypt,2002,3333.4577
222,El Salvador,2002,2719
226,Equatorial Guinea,2002,11154.7649
233,Estonia,2002,14488.6775
246,Finland,2002,20683.0007
250,France,2002,20719.5257
266,Gabon,2002,3728.0177
268,Georgia,2002,3625.6101
276,Germany,2002,19140.3783
288,Ghana,2002,1418.7103
300,Greece,2002,12998.0969
320,Guatemala,2002,4016.3254
324,Guinea,2002,616.4099
624,Guinea-Bissau,2002,619.5991
332,Haiti,2002,722
340,Honduras,2002,1915
348,Hungary,2002,7364.7859
356,India,2002,1996.5153
364,Iran,2002,4709.4197
368,Iraq,2002,1345.8715
372,Ireland,2002,22670.7076
376,Israel,2002,16175.0519
380,Italy,2002,19100.471
388,Jamaica,2002,3673.2983
392,Japan,2002,20516.8492
400,Jordan,2002,4459.9677
398,Kazakhstan,2002,6849.6553
404,Kenya,2002,1008.1769
414,Kuwait,2002,9300.7388
417,Kyrgyzstan,2002,2258.9431
418,Laos,2002,1280.9897
428,Latvia,2002,9047.9444
422,Lebanon,2002,3573.1499
426,Lesotho,2002,1562.2915
430,Liberia,2002,1012.3858
434,Libya,2002,2366.5454
440,Lithuania,2002,7994.7402
807,Macedonia,2002,4774.3258
450,Madagascar,2002,608.5276
454,Malawi,2002,562.083
458,Malaysia,2002,7952.336
466,Mali,2002,906.3437
478,Mauritania,2002,1120.1268
480,Mauritius,2002,11501.4178
484,Mexico,2002,7146.1481
496,Mongolia,2002,1027.8541
499,Montenegro,2002,4489.0246
504,Morocco,2002,3026.3432
508,Mozambique,2002,1764.0468
104,Myanmar,2002,1624.1313
516,Namibia,2002,3703.3221
524,Nepal,2002,1003.7168
528,Netherlands,2002,22290.7253
554,New Zealand,2002,17485.5443
558,Nicaragua,2002,1510
562,Niger,2002,468.6936
566,Nigeria,2002,1295.5322
408,North Korea,2002,1165.7075
578,Norway,2002,25723.8926
512,Oman,2002,7647.9247
586,Pakistan,2002,1903.9884
591,Panama,2002,5615
600,Paraguay,2002,2916
604,Peru,2002,3831.4031
608,Philippines,2002,2381.9056
616,Poland,2002,7509.1819
620,Portugal,2002,14170.9385
634,Qatar,2002,9706.3796
642,Romania,2002,3395.8123
