"date","lon","lat","depth","depth_to","depth_bot","temp"
"1990-Nov",15.8,-30.2,170,60,230,10.4
"1990-Nov",15.6,-30.2,170,70,240,10.4
"1990-Nov",15.4,-30.3,170,100,270,10.72
"1990-Nov",15.2,-30.3,170,130,300,9.55
"1990-Nov",15.4,-30.8,170,500,670,11.92
"1990-Nov",15.6,-30.7,170,90,260,11.86
"1990-Nov",16,-30.6,170,50,220,12.4
"1990-Nov",16.1,-30.6,170,80,250,11.49
"1990-Nov",16.3,-30.5,170,70,240,11.05
"1990-Nov",16.5,-30.5,170,60,230,9.19
"1990-Nov",16.7,-30.4,170,30,200,8.38
"1990-Nov",17.3,-31.5,170,30,200,7.26
"1990-Nov",17.1,-31.5,170,80,250,8.32
"1990-Nov",16.8,-31.6,170,120,290,8.84
"1990-Nov",16.6,-31.7,170,130,300,9.94
"1990-Nov",16.4,-31.7,170,240,410,12.06
"1990-Nov",16.6,-32.3,170,190,360,11.34
"1990-Nov",16.8,-32.2,170,150,320,11.31
"1990-Nov",17,-32.2,170,100,270,10.23
"1990-Nov",17.1,-32.1,170,70,240,9.2
"1990-Nov",17.3,-32.1,170,30,200,8.27
"1990-Nov",17.6,-32.4,170,0,170,7.7
"1990-Nov",17.4,-32.5,170,80,250,7.83
"1990-Nov",17.2,-32.5,170,110,280,8.62
"1990-Nov",17,-32.6,170,150,320,9.13
"1990-Nov",16.8,-32.6,170,210,380,8.61
"1990-Nov",16.8,-32.9,170,350,520,11.31
"1990-Nov",17,-32.8,170,170,340,9.61
"1990-Nov",17.7,-33.1,170,0,170,7.54
"1990-Nov",17.5,-33.1,170,170,340,11.36
"1990-Nov",17.2,-32.8,170,130,300,9.64
"1990-Nov",17.4,-32.7,170,90,260,8.3
"1990-Nov",17.5,-32.7,170,100,270,8.16
"1990-Nov",17.6,-32.7,170,60,230,7.86
"1990-Nov",17.7,-32.6,170,10,160,7.55
"1990-Nov",17.3,-33.2,170,230,400,12.36
"1990-Nov",17.3,-33.2,170,230,400,12.35
"1990-Nov",17.1,-33.2,170,300,470,12.63
"1990-Nov",17.5,-33.1,170,170,340,11.48
"1990-Nov",17.4,-33.2,170,300,470,11.95
"1990-Nov",17.2,-33.2,170,310,480,12.63
"1990-Nov",17.2,-33.3,170,360,530,12.93
"1990-Nov",17.3,-33.3,170,280,450,12.76
"1990-Nov",17.4,-33.3,170,390,560,12.19
"1990-Nov",17.5,-33.2,170,250,420,11.48
"1990-Nov",17.6,-33.2,170,70,240,9.08
"1990-Nov",17.7,-33.3,170,20,190,8.15
"1990-Nov",17.6,-33.3,170,70,240,10.83
"1990-Nov",17.5,-33.4,170,320,490,11.68
"1990-Nov",17.4,-33.4,170,400,570,12.28
"1990-Nov",17.3,-33.4,170,330,500,12.77
"1990-Nov",17.4,-33.5,170,620,790,12.7
"1990-Nov",17.5,-33.5,170,230,400,11.81
"1990-Nov",17.6,-33.5,170,60,230,11.04
"1990-Nov",17.7,-33.4,170,30,200,9.03
"1990-Nov",17.6,-33.9,170,130,300,10.68
"1990-Nov",17.5,-33.9,170,240,410,12.3
"1990-Nov",18,-34.4,170,130,300,9.67
"1990-Nov",18.2,-34.3,170,80,250,8.4
"1990-Nov",17.8,-34.1,170,80,250,7.92
"1990-Nov",18,-34.1,170,50,220,7.39
"1990-Nov",18.1,-34.1,170,30,200,7.16
"1990-Nov",17.9,-34.2,170,130,300,7.49
"1990-Nov",17.7,-34.3,170,280,450,7.97
"1990-Nov",17.5,-34.3,170,NA,NA,12.22
"1990-Nov",17.4,-34.5,170,NA,NA,12.48
"1990-Nov",17.6,-34.5,170,NA,NA,12.43
"1990-Nov",18.5,-34.7,170,50,220,7.51
"1990-Nov",18.4,-34.8,170,190,360,8.01
"1990-Nov",18.4,-34.9,170,220,390,10.71
"1990-Nov",18.4,-35,170,410,580,12.15
"1990-Nov",18.5,-34.9,170,140,310,9.98
"1990-Nov",18.6,-34.8,170,20,190,8.07
"1990-Nov",18.6,-34.7,170,20,190,7.9
"1990-Nov",18.7,-34.9,170,40,210,9.28
"1990-Nov",18.6,-35,170,180,350,9.36
"1990-Nov",18.6,-35.1,170,250,420,11.86
"1990-Nov",18.6,-35.2,170,540,710,12.72
"1990-Nov",18.5,-35.2,170,810,980,12.67
"1990-Nov",18.5,-35.3,170,NA,NA,12.62
"1990-Nov",19,-35.1,170,40,210,9.41
"1990-Nov",18.5,-35.4,170,NA,NA,13.05
"1990-Nov",18.7,-35.5,170,NA,NA,12.44
"1990-Nov",18.7,-35.4,170,730,900,11.58
"1990-Nov",18.8,-35.3,170,200,370,11.8
"1990-Nov",18.8,-35.2,170,50,220,10.85
"1990-Nov",18.8,-35.1,170,80,250,9.11
"1990-Nov",18.9,-35.1,170,100,270,8.72
"1990-Nov",18.9,-35.3,170,50,220,10.1
"1990-Nov",18.9,-35.3,170,50,220,10.1
"1990-Nov",19.2,-35.5,170,30,200,10.68
"1990-Nov",19.3,-35.5,170,60,230,8.58
"1990-Nov",19.3,-35.4,170,30,200,9.4
"1990-Nov",19.3,-35.3,170,30,200,9.3
"1990-Nov",19.7,-35.9,170,30,200,11.51
"1990-Nov",19.6,-36,170,420,590,12.15
"1990-Nov",19.8,-36.2,170,540,710,11.72
"1990-Nov",19.8,-36,170,30,200,9.88
"1990-Nov",24.9,-34.7,170,180,350,9.33
"1990-Nov",16,-30.2,180,30,210,8.9
"1990-Nov",15.8,-30.2,180,50,230,10.06
"1990-Nov",15.6,-30.2,180,60,240,10.03
"1990-Nov",15.4,-30.3,180,90,270,10.29
"1990-Nov",15.2,-30.3,180,120,300,9.44
"1990-Nov",15.4,-30.8,180,490,670,11.76
"1990-Nov",15.6,-30.7,180,80,260,11.63
"1990-Nov",16.1,-30.6,180,70,250,11.38
"1990-Nov",16.3,-30.5,180,60,240,10.59
"1990-Nov",16.5,-30.5,180,50,230,9.01
"1990-Nov",16.7,-30.4,180,20,200,7.89
"1990-Nov",17.3,-31.5,180,20,200,7.2
"1990-Nov",17.1,-31.5,180,70,250,8.11
"1990-Nov",16.8,-31.6,180,110,290,8.65
"1990-Nov",16.6,-31.7,180,120,300,9.7
"1990-Nov",16.4,-31.7,180,230,410,11.93
"1990-Nov",16.6,-32.3,180,180,360,11.12
"1990-Nov",16.8,-32.2,180,140,320,11.1
"1990-Nov",17,-32.2,180,90,270,9.91
"1990-Nov",17.4,-32.5,180,70,250,7.61
"1990-Nov",17.2,-32.5,180,100,280,8.29
"1990-Nov",17,-32.6,180,140,320,8.75
"1990-Nov",16.8,-32.6,180,200,380,8.28
"1990-Nov",16.8,-32.9,180,340,520,11.2
"1990-Nov",17,-32.8,180,160,340,9.27
"1990-Nov",17.7,-33.1,180,10,170,7.57
"1990-Nov",17.5,-33.1,180,160,340,11.15
"1990-Nov",17.2,-32.8,180,120,300,9.02
"1990-Nov",17.4,-32.7,180,80,260,8.11
"1990-Nov",17.5,-32.7,180,90,270,7.93
"1990-Nov",17.6,-32.7,180,50,230,7.69
"1990-Nov",17.3,-33.2,180,220,400,12.14
"1990-Nov",17.3,-33.2,180,220,400,12.07
"1990-Nov",17.1,-33.2,180,290,470,12.39
"1990-Nov",17.5,-33.1,180,160,340,11.24
"1990-Nov",17.4,-33.2,180,290,470,11.73
"1990-Nov",17.2,-33.2,180,300,480,12.5
"1990-Nov",17.2,-33.3,180,350,530,12.8
"1990-Nov",17.3,-33.3,180,270,450,12.52
"1990-Nov",17.4,-33.3,180,380,560,12.02
"1990-Nov",17.5,-33.2,180,240,420,11.38
"1990-Nov",17.6,-33.2,180,60,240,8.97
"1990-Nov",17.7,-33.3,180,10,190,8.08
"1990-Nov",17.6,-33.3,180,60,240,10.74
"1990-Nov",17.5,-33.4,180,310,490,11.55
"1990-Nov",17.4,-33.4,180,390,570,12.08
"1990-Nov",17.3,-33.4,180,320,500,12.5
"1990-Nov",17.5,-33.5,180,220,400,11.64
"1990-Nov",17.6,-33.5,180,50,230,10.82
"1990-Nov",17.7,-33.4,180,20,200,8.54
"1990-Nov",17.6,-33.9,180,120,300,10.27
"1990-Nov",17.5,-33.9,180,230,410,12.2
"1990-Nov",18,-34.4,180,120,300,9.52
"1990-Nov",18.2,-34.3,180,70,250,8.22
"1990-Nov",17.8,-34.1,180,70,250,7.83
"1990-Nov",18,-34.1,180,40,220,7.3
"1990-Nov",18.1,-34.1,180,20,200,7.13
"1990-Nov",17.9,-34.2,180,120,300,7.34
"1990-Nov",17.7,-34.3,180,270,450,7.82
"1990-Nov",17.5,-34.3,180,NA,NA,11.98
"1990-Nov",17.4,-34.5,180,NA,NA,12.31
"1990-Nov",17.6,-34.5,180,NA,NA,12.36
"1990-Nov",18.5,-34.7,180,40,220,7.35
"1990-Nov",18.4,-34.8,180,180,360,8
"1990-Nov",18.4,-34.9,180,210,390,10.51
"1990-Nov",18.4,-35,180,400,580,11.85
"1990-Nov",18.5,-34.9,180,130,310,9.76
"1990-Nov",18.6,-34.8,180,10,190,7.9
"1990-Nov",18.6,-34.7,180,10,190,7.9
"1990-Nov",18.7,-34.9,180,30,210,9.04
"1990-Nov",18.6,-35,180,170,350,9.11
"1990-Nov",18.6,-35.1,180,240,420,11.5
"1990-Nov",18.6,-35.2,180,530,710,12.41
"1990-Nov",18.5,-35.2,180,800,980,12.26
"1990-Nov",18.5,-35.3,180,NA,NA,12.42
"1990-Nov",19,-35.1,180,30,210,9.18
"1990-Nov",18.5,-35.4,180,NA,NA,12.88
"1990-Nov",18.7,-35.5,180,NA,NA,12.2
"1990-Nov",18.7,-35.4,180,720,900,11.64
"1990-Nov",18.8,-35.3,180,190,370,11.7
"1990-Nov",18.8,-35.2,180,40,220,10.34
"1990-Nov",18.8,-35.1,180,70,250,8.91
"1990-Nov",18.9,-35.1,180,90,270,8.7
"1990-Nov",18.9,-35.3,180,40,220,9.96
"1990-Nov",18.9,-35.3,180,40,220,9.96
"1990-Nov",19.2,-35.5,180,20,200,10.45
"1990-Nov",19.3,-35.5,180,50,230,8.46
"1990-Nov",19.7,-35.9,180,20,200,11.32
"1990-Nov",19.6,-36,180,410,590,11.9
"1990-Nov",19.8,-36.2,180,530,710,11.62
"1990-Nov",19.8,-36,180,20,200,9.54
"1990-Nov",24.9,-34.7,180,170,350,9.27
"1990-Nov",15.8,-30.2,190,40,230,9.73
"1990-Nov",15.6,-30.2,190,50,240,9.52
"1990-Nov",15.4,-30.3,190,80,270,9.9
"1990-Nov",15.2,-30.3,190,110,300,9.15
"1990-Nov",15.6,-30.7,190,70,260,11.38
"1990-Nov",16.3,-30.5,190,50,240,10.24
"1990-Nov",17.3,-31.5,190,10,200,7.2
"1990-Nov",17.1,-31.5,190,60,250,7.94
"1990-Nov",16.8,-31.6,190,100,290,8.43
"1990-Nov",16.4,-31.7,190,220,410,11.83
"1990-Nov",16.6,-32.3,190,170,360,10.86
"1990-Nov",17,-32.2,190,80,270,9.7
"1990-Nov",17.4,-32.5,190,60,250,7.44
"1990-Nov",17.2,-32.5,190,90,280,8.2
"1990-Nov",17,-32.6,190,130,320,8.48
"1990-Nov",16.8,-32.6,190,190,380,8.2
"1990-Nov",16.8,-32.9,190,330,520,11.06
"1990-Nov",17.7,-33.1,190,20,170,7.58
"1990-Nov",17.5,-33.1,190,150,340,10.92
"1990-Nov",17.2,-32.8,190,110,300,8.88
"1990-Nov",17.4,-32.7,190,70,260,7.79
"1990-Nov",17.5,-32.7,190,80,270,7.78
"1990-Nov",17.6,-32.7,190,40,230,7.47
"1990-Nov",17.3,-33.2,190,210,400,11.74
"1990-Nov",17.3,-33.2,190,210,400,11.81
"1990-Nov",17.1,-33.2,190,280,470,12.15
"1990-Nov",17.2,-33.3,190,340,530,12.78
"1990-Nov",17.3,-33.3,190,260,450,12.18
"1990-Nov",17.4,-33.3,190,370,560,11.9
"1990-Nov",17.5,-33.2,190,230,420,11.3
"1990-Nov",17.6,-33.2,190,50,240,8.64
"1990-Nov",17.6,-33.3,190,50,240,10.6
"1990-Nov",17.5,-33.4,190,300,490,11.4
"1990-Nov",17.4,-33.4,190,380,570,11.94
"1990-Nov",17.3,-33.4,190,310,500,12.43
"1990-Nov",17.5,-33.5,190,210,400,11.35
"1990-Nov",17.6,-33.5,190,40,230,10.61
"1990-Nov",17.7,-33.4,190,10,200,8.3
"1990-Nov",17.6,-33.9,190,110,300,9.84
"1990-Nov",18,-34.4,190,110,300,9.22
"1990-Nov",18.2,-34.3,190,60,250,8.16
"1990-Nov",18,-34.1,190,30,220,7.13
"1990-Nov",18.1,-34.1,190,10,200,7.1
"1990-Nov",17.9,-34.2,190,110,300,7.2
"1990-Nov",17.7,-34.3,190,260,450,7.71
"1990-Nov",17.5,-34.3,190,NA,NA,11.9
"1990-Nov",17.4,-34.5,190,NA,NA,12.2
"1990-Nov",17.6,-34.5,190,NA,NA,12.12
"1990-Nov",18.4,-34.8,190,170,360,8
"1990-Nov",18.4,-34.9,190,200,390,10.72
"1990-Nov",18.4,-35,190,390,580,11.6
"1990-Nov",18.5,-34.9,190,120,310,9.36
"1990-Nov",18.6,-34.8,190,0,190,7.8
"1990-Nov",18.7,-34.9,190,20,210,8.94
"1990-Nov",18.6,-35,190,160,350,8.91
"1990-Nov",18.6,-35.1,190,230,420,10.9
"1990-Nov",18.6,-35.2,190,520,710,12.32
"1990-Nov",18.5,-35.2,190,790,980,12.21
"1990-Nov",18.5,-35.3,190,NA,NA,12.46
"1990-Nov",18.5,-35.4,190,NA,NA,12.69
"1990-Nov",18.7,-35.5,190,NA,NA,12.05
"1990-Nov",18.7,-35.4,190,710,900,12.07
"1990-Nov",18.8,-35.3,190,180,370,11.7
"1990-Nov",18.8,-35.2,190,30,220,9.65
"1990-Nov",18.8,-35.1,190,60,250,8.84
"1990-Nov",18.9,-35.3,190,30,220,9.85
"1990-Nov",18.9,-35.3,190,30,220,9.85
"1990-Nov",19.2,-35.5,190,10,200,10.26
"1990-Nov",19.3,-35.5,190,40,230,8.39
"1990-Nov",19.7,-35.9,190,10,200,11.22
"1990-Nov",19.6,-36,190,400,590,11.64
"1990-Nov",19.8,-36.2,190,520,710,11.25
"1990-Nov",19.8,-36,190,10,200,9.49
"1990-Nov",24.9,-34.7,190,160,350,9.04
"1990-Nov",15.6,-30.2,200,40,240,9.4
"1990-Nov",16.6,-32.3,200,160,360,10.6
"1990-Nov",17,-32.6,200,120,320,8.42
"1990-Nov",17.7,-33.1,200,30,170,7.65
"1990-Nov",17.5,-33.1,200,140,340,10.66
"1990-Nov",17.2,-32.8,200,100,300,8.6
"1990-Nov",17.6,-32.7,200,30,230,7.4
"1990-Nov",17.3,-33.2,200,200,400,11.57
"1990-Nov",17.3,-33.2,200,200,400,11.57
"1990-Nov",17.1,-33.2,200,270,470,12.04
"1990-Nov",17.3,-33.3,200,250,450,11.9
"1990-Nov",17.6,-33.3,200,40,240,10.5
"1990-Nov",17.4,-33.4,200,370,570,11.73
"1990-Nov",17.5,-33.5,200,200,400,11.2
"1990-Nov",17.6,-33.5,200,30,230,10.6
"1990-Nov",17.6,-33.9,200,100,300,9.57
"1990-Nov",18,-34.4,200,100,300,9.01
"1990-Nov",18.2,-34.3,200,50,250,8.09
"1990-Nov",18,-34.1,200,20,220,7.04
"1990-Nov",18.1,-34.1,200,0,200,7.1
"1990-Nov",17.9,-34.2,200,100,300,7.2
"1990-Nov",17.7,-34.3,200,250,450,7.7
"1990-Nov",17.6,-34.5,200,NA,NA,12
"1990-Nov",18.5,-34.9,200,110,310,8.58
"1990-Nov",18.7,-34.9,200,10,210,8.9
"1990-Nov",18.6,-35,200,150,350,8.64
"1990-Nov",18.6,-35.1,200,220,420,10.53
"1990-Nov",18.6,-35.2,200,510,710,12.12
"1990-Nov",18.5,-35.2,200,780,980,12.35
"1990-Nov",18.5,-35.3,200,NA,NA,12.5
"1990-Nov",18.5,-35.4,200,NA,NA,12.55
"1990-Nov",18.8,-35.3,200,170,370,11.7
"1990-Nov",18.9,-35.3,200,20,220,9.84
"1990-Nov",18.9,-35.3,200,20,220,9.84
"1990-Nov",19.2,-35.5,200,0,200,10.1
"1990-Nov",19.7,-35.9,200,0,200,10.91
"1990-Nov",19.6,-36,200,390,590,11.4
"1990-Nov",19.8,-36.2,200,510,710,11.17
"1990-Nov",19.8,-36,200,0,200,9.14
"1990-Nov",24.9,-34.7,200,150,350,8.59
"1990-Nov",17.5,-33.1,210,130,340,10.31
"1990-Nov",17.3,-33.2,210,190,400,11.47
"1990-Nov",17.3,-33.2,210,190,400,11.47
"1990-Nov",17.1,-33.2,210,260,470,11.76
"1990-Nov",18,-34.4,210,90,300,8.84
"1990-Nov",18.2,-34.3,210,40,250,7.95
"1990-Nov",18.9,-35.3,210,10,220,9.8
"1990-Nov",18.9,-35.3,210,10,220,9.8
"1990-Nov",24.9,-34.7,210,140,350,8.45
"1990-Nov",17.5,-33.1,220,120,340,9.94
"1990-Nov",17.3,-33.2,220,180,400,11.24
"1990-Nov",17.3,-33.2,220,180,400,11.24
"1990-Nov",17.1,-33.2,220,250,470,11.65
"1990-Nov",18,-34.4,220,80,300,8.59
"1990-Nov",18.2,-34.3,220,30,250,7.86
"1990-Nov",18.9,-35.3,220,0,220,9.77
"1990-Nov",18.9,-35.3,220,0,220,9.77
"1990-Nov",24.9,-34.7,220,130,350,8.08
"1990-Nov",17.5,-33.1,230,110,340,9.83
"1990-Nov",17.3,-33.2,230,170,400,11.08
"1990-Nov",17.3,-33.2,230,170,400,11.08
"1990-Nov",17.1,-33.2,230,240,470,11.52
"1990-Nov",18,-34.4,230,70,300,8.39
"1990-Nov",18.2,-34.3,230,20,250,7.83
"1990-Nov",18.9,-35.3,230,10,220,9.76
"1990-Nov",18.9,-35.3,230,10,220,9.76
"1990-Nov",24.9,-34.7,230,120,350,7.89
"1990-Nov",17.5,-33.1,240,100,340,9.72
"1990-Nov",17.3,-33.2,240,160,400,10.93
"1990-Nov",17.3,-33.2,240,160,400,10.92
"1990-Nov",17.1,-33.2,240,230,470,11.35
"1990-Nov",18,-34.4,240,60,300,8.11
"1990-Nov",18.2,-34.3,240,10,250,7.82
"1990-Nov",24.9,-34.7,240,110,350,7.61
"1990-Nov",17.5,-33.1,250,90,340,9.41
"1990-Nov",17.3,-33.2,250,150,400,10.76
"1990-Nov",17.3,-33.2,250,150,400,10.76
"1990-Nov",17.1,-33.2,250,220,470,11.28
"1990-Nov",18,-34.4,250,50,300,7.85
"1990-Nov",18.2,-34.3,250,0,250,7.8
"1990-Nov",24.9,-34.7,250,100,350,7.49
"1990-Nov",17.5,-33.1,260,80,340,9.05
"1990-Nov",17.3,-33.2,260,140,400,10.61
"1990-Nov",17.3,-33.2,260,140,400,10.61
"1990-Nov",17.1,-33.2,260,210,470,11.12
"1990-Nov",18,-34.4,260,40,300,7.69
"1990-Nov",18.2,-34.3,260,10,250,7.79
"1990-Nov",24.9,-34.7,260,90,350,7.36
"1990-Nov",17.5,-33.1,270,70,340,8.69
"1990-Nov",17.3,-33.2,270,130,400,10.55
"1990-Nov",17.3,-33.2,270,130,400,10.55
"1990-Nov",17.1,-33.2,270,200,470,10.97
"1990-Nov",18,-34.4,270,30,300,7.63
"1990-Nov",18.2,-34.3,270,20,250,7.69
"1990-Nov",24.9,-34.7,270,80,350,7.33
"1990-Nov",17.5,-33.1,280,60,340,8.32
"1990-Nov",17.3,-33.2,280,120,400,10.27
"1990-Nov",17.3,-33.2,280,120,400,10.27
"1990-Nov",17.1,-33.2,280,190,470,10.87
"1990-Nov",18,-34.4,280,20,300,7.57
"1990-Nov",18.2,-34.3,280,30,250,7.61
"1990-Nov",24.9,-34.7,280,70,350,7.28
"1990-Nov",17.5,-33.1,290,50,340,8.12
"1990-Nov",17.3,-33.2,290,110,400,10.16
"1990-Nov",17.3,-33.2,290,110,400,10.16
"1990-Nov",17.1,-33.2,290,180,470,10.74
"1990-Nov",18,-34.4,290,10,300,7.55
"1990-Nov",18.2,-34.3,290,40,250,7.58
"1990-Nov",24.9,-34.7,290,60,350,7.21
"1990-Nov",17.5,-33.1,300,40,340,7.92
"1990-Nov",17.3,-33.2,300,100,400,9.82
"1990-Nov",17.3,-33.2,300,100,400,9.82
"1990-Nov",17.1,-33.2,300,170,470,10.6
"1990-Nov",24.9,-34.7,300,50,350,7.07
"1990-Nov",17.5,-33.1,310,30,340,7.8
"1990-Nov",17.3,-33.2,310,90,400,9.42
"1990-Nov",17.3,-33.2,310,90,400,9.42
"1990-Nov",17.1,-33.2,310,160,470,10.45
"1990-Nov",24.9,-34.7,310,40,350,7.01
"1990-Nov",17.5,-33.1,320,20,340,7.6
"1990-Nov",17.3,-33.2,320,80,400,9.3
"1990-Nov",17.3,-33.2,320,80,400,9.3
"1990-Nov",17.1,-33.2,320,150,470,10.3
"1990-Nov",24.9,-34.7,320,30,350,6.95
"1990-Nov",17.5,-33.1,330,10,340,7.47
"1990-Nov",17.3,-33.2,330,70,400,9.09
"1990-Nov",17.3,-33.2,330,70,400,9.09
"1990-Nov",17.1,-33.2,330,140,470,10.2
"1990-Nov",24.9,-34.7,330,20,350,6.92
"1990-Nov",17.5,-33.1,340,0,340,7.3
"1990-Nov",17.3,-33.2,340,60,400,8.93
"1990-Nov",17.3,-33.2,340,60,400,8.93
"1990-Nov",17.1,-33.2,340,130,470,9.88
"1990-Nov",24.9,-34.7,340,10,350,6.88
"1990-Nov",17.5,-33.1,350,10,340,7.21
"1990-Nov",17.3,-33.2,350,50,400,8.81
"1990-Nov",17.3,-33.2,350,50,400,8.81
"1990-Nov",17.1,-33.2,350,120,470,9.61
"1990-Nov",24.9,-34.7,350,0,350,6.83
"1990-Nov",17.3,-33.2,360,40,400,8.52
"1990-Nov",17.3,-33.2,360,40,400,8.52
"1990-Nov",17.1,-33.2,360,110,470,9.19
"1990-Nov",24.9,-34.7,360,10,350,6.74
"1990-Nov",17.3,-33.2,370,30,400,8.18
"1990-Nov",17.3,-33.2,370,30,400,8.18
"1990-Nov",17.1,-33.2,370,100,470,8.99
"1990-Nov",24.9,-34.7,370,20,350,6.63
"1990-Nov",17.1,-33.2,380,90,470,8.84
"1990-Nov",24.9,-34.7,380,30,350,6.52
"1990-Nov",17.1,-33.2,390,80,470,8.65
"1990-Nov",24.9,-34.7,390,40,350,6.44
"1990-Nov",17.1,-33.2,400,70,470,8.4
"1990-Nov",24.9,-34.7,400,50,350,6.42
"1990-Nov",17.1,-33.2,410,60,470,8.2
"1990-Nov",24.9,-34.7,410,60,350,6.42
"1990-Nov",17.1,-33.2,420,50,470,7.95
"1990-Nov",24.9,-34.7,420,70,350,6.39
"1990-Nov",17.1,-33.2,430,40,470,7.77
"1990-Nov",17.1,-33.2,440,30,470,7.76
"1990-Nov",17.1,-33.2,450,20,470,7.76
